Y,M,D,HH,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°)
2019,10,25,10,8.2,0.0,0.0,0.0,5.5,293.0
2019,10,25,14,11.1,0.0,0.0,0.0,1.3,304.0
2019,10,25,12,8.6,0.0,0.0,0.0,2.7,293.0
2019,10,25,17,15.3,0.0,0.0,0.0,4.0,185.0
2019,10,25,7,10.8,0.0,0.0,0.0,6.9,276.0
2019,10,25,7,10.8,0.0,0.0,0.0,6.9,276.0
2019,10,25,8,10.4,0.0,0.0,0.0,6.0,287.0
2019,10,25,23,15.3,0.0,0.0,6.0,8.8,168.0
2019,10,25,9,9.9,0.0,0.0,0.0,5.9,284.0
2019,10,25,6,10.9,0.0,0.0,0.0,6.8,252.0
2019,10,25,6,10.9,0.0,0.0,0.0,6.8,252.0
2019,10,25,11,8.3,0.0,0.0,0.0,4.2,290.0
2019,10,25,2,13.2,0.0,0.0,0.0,12.1,210.0
2019,10,26,23,14.4,0.0,0.0,0.0,8.2,157.0
2019,10,26,0,14.7,0.0,0.0,1.0,8.4,187.0
2019,10,26,0,14.7,0.0,0.0,1.0,8.4,187.0
2019,10,26,0,14.7,0.0,0.0,1.0,8.4,187.0
2019,10,26,20,15.9,0.0,0.0,0.0,4.8,103.0
2019,10,26,20,15.9,0.0,0.0,0.0,4.8,103.0
2019,10,26,21,15.9,0.0,0.0,0.0,6.0,115.0
2019,10,26,19,16.2,0.0,0.0,0.0,3.8,73.0
2019,10,26,17,16.0,0.0,0.0,0.0,7.7,41.0
2019,10,26,4,14.2,0.0,0.0,0.0,8.6,255.0
2019,10,26,3,14.5,0.0,0.0,0.0,8.7,240.0
2019,10,26,22,15.0,0.0,0.0,0.0,6.2,144.0
2019,10,26,18,16.0,0.0,0.0,0.0,6.1,45.0
2019,10,26,12,10.6,0.0,0.0,4.0,9.1,342.0
2019,10,26,12,10.6,0.0,0.0,4.0,9.1,342.0
2019,10,26,12,10.6,0.0,0.0,4.0,9.1,342.0
2019,10,27,11,14.3,1.9,1.9,54.0,21.4,110.0
2019,10,27,13,14.7,3.2,3.2,100.0,21.4,115.0
2019,10,27,7,13.7,0.0,0.0,1.0,16.2,111.0
2019,10,27,12,14.5,1.9,1.9,95.0,22.0,108.0
2019,10,27,9,13.8,0.1,0.1,53.0,18.9,108.0
2019,10,27,16,16.8,6.0,6.0,100.0,19.6,131.0
2019,10,27,15,16.3,3.9,3.9,99.0,23.8,119.0
2019,10,27,14,15.4,2.6,2.6,100.0,21.7,117.0
2019,10,27,14,15.4,2.6,2.6,100.0,21.7,117.0
2019,10,28,20,16.2,0.0,0.0,98.0,8.7,114.0
2019,10,28,10,12.3,0.0,0.0,23.0,8.7,318.0
2019,10,28,11,12.5,0.0,0.0,32.0,7.6,335.0
2019,10,28,11,12.5,0.0,0.0,32.0,7.6,335.0
2019,10,28,11,12.5,0.0,0.0,32.0,7.6,335.0
2019,10,28,22,15.1,0.0,0.0,92.0,7.4,141.0
2019,10,28,22,15.1,0.0,0.0,92.0,7.4,141.0
2019,10,28,15,15.9,0.0,0.0,11.0,10.3,29.0
2019,10,28,3,14.5,0.0,0.0,2.0,11.4,294.0
2019,10,28,5,13.2,0.0,0.0,1.0,12.2,298.0
2019,10,28,9,12.8,0.0,0.0,7.0,12.0,316.0
2019,10,28,9,12.8,0.0,0.0,7.0,12.0,316.0
2019,10,28,9,12.8,0.0,0.0,7.0,12.0,316.0
2019,10,28,12,12.5,0.0,0.0,26.0,7.9,344.0
2019,10,29,21,15.4,0.0,0.0,100.0,6.9,51.0
2019,10,29,21,15.4,0.0,0.0,100.0,6.9,51.0
2019,10,29,19,14.9,0.0,0.0,100.0,7.8,77.0
2019,10,29,19,14.9,0.0,0.0,100.0,7.8,77.0
2019,10,29,10,12.7,0.0,0.0,100.0,7.7,62.0
2019,10,29,16,14.6,0.0,0.0,100.0,9.4,88.0
2019,10,29,13,13.1,0.0,0.0,100.0,9.7,86.0
2019,10,29,13,13.1,0.0,0.0,100.0,9.7,86.0
2019,10,29,18,15.0,0.0,0.0,100.0,9.0,88.0
2019,10,29,9,12.7,0.0,0.0,100.0,8.8,78.0
2019,10,29,0,14.0,0.0,0.0,89.0,10.0,131.0
2019,10,29,11,12.7,0.0,0.0,100.0,7.8,68.0
2019,10,29,20,15.3,0.0,0.0,100.0,7.2,63.0
2019,10,29,20,15.3,0.0,0.0,100.0,7.2,63.0
2019,10,29,20,15.3,0.0,0.0,100.0,7.2,63.0
2019,10,30,7,14.8,0.2,0.2,100.0,6.5,360.0
2019,10,30,7,14.8,0.2,0.2,100.0,6.5,360.0
2019,10,30,7,14.8,0.2,0.2,100.0,6.5,360.0
2019,10,30,9,14.3,0.0,0.0,100.0,7.2,6.0
2019,10,30,22,16.4,0.0,0.0,100.0,6.0,33.0
2019,10,30,22,16.4,0.0,0.0,100.0,6.0,33.0
2019,10,30,13,15.1,0.0,0.0,100.0,6.2,36.0
2019,10,30,13,15.1,0.0,0.0,100.0,6.2,36.0
2019,10,30,8,14.8,0.0,0.0,100.0,6.8,3.0
2019,10,30,12,14.7,0.0,0.0,100.0,7.3,9.0
2019,10,30,19,16.7,0.0,0.0,100.0,9.4,43.0
2019,10,30,19,16.7,0.0,0.0,100.0,9.4,43.0
2019,10,30,10,14.6,0.0,0.0,100.0,6.9,6.0
2019,10,30,23,16.5,0.0,0.0,100.0,5.3,28.0
2019,10,30,20,16.8,0.0,0.0,100.0,9.4,32.0
2019,10,30,21,16.7,0.0,0.0,100.0,8.5,28.0
2019,10,30,14,15.3,0.0,0.0,99.0,5.9,47.0
2019,10,30,14,15.3,0.0,0.0,99.0,5.9,47.0
2019,10,30,16,16.4,0.0,0.0,100.0,6.7,54.0
2019,10,30,16,16.4,0.0,0.0,100.0,6.7,54.0
2019,10,31,22,21.3,0.0,0.0,91.0,26.7,183.0
2019,10,31,5,16.5,0.1,0.1,87.0,8.3,175.0
2019,10,31,6,16.4,0.1,0.1,50.0,9.5,171.0
2019,10,31,13,18.8,0.0,0.0,99.0,15.4,191.0
2019,10,31,15,20.2,1.6,1.6,100.0,20.0,187.0
2019,10,31,0,16.4,0.0,0.0,100.0,5.4,42.0
2019,10,31,23,21.2,0.0,0.0,54.0,27.7,181.0
2019,10,31,9,16.4,0.7,0.7,43.0,15.4,164.0
2019,10,31,12,17.9,0.1,0.1,100.0,14.5,187.0
2019,10,31,20,22.0,0.1,0.1,99.0,26.3,183.0
2019,10,31,20,22.0,0.1,0.1,99.0,26.3,183.0
2019,10,31,16,20.5,1.2,1.2,100.0,24.3,187.0
2019,10,31,16,20.5,1.2,1.2,100.0,24.3,187.0
2019,10,31,2,15.9,0.0,0.0,100.0,4.3,138.0
2019,10,31,21,21.7,0.1,0.1,100.0,27.7,181.0
2019,11,1,15,11.3,0.0,0.0,0.0,24.0,279.0
2019,11,1,0,21.2,0.0,0.0,41.0,28.1,181.0
2019,11,1,14,10.0,0.0,0.0,0.0,24.1,272.0
2019,11,1,17,12.7,0.0,0.0,0.0,23.8,285.0
2019,11,1,12,8.5,0.0,0.0,0.0,20.8,260.0
2019,11,1,12,8.5,0.0,0.0,0.0,20.8,260.0
2019,11,1,12,8.5,0.0,0.0,0.0,20.8,260.0
2019,11,1,12,8.5,0.0,0.0,0.0,20.8,260.0
2019,11,1,16,12.1,0.0,0.0,0.0,24.3,282.0
2019,11,1,16,12.1,0.0,0.0,0.0,24.3,282.0
2019,11,1,10,8.6,0.0,0.0,0.0,22.6,262.0
2019,11,1,20,13.1,0.0,0.0,0.0,19.3,291.0
2019,11,1,20,13.1,0.0,0.0,0.0,19.3,291.0
2019,11,1,20,13.1,0.0,0.0,0.0,19.3,291.0
2019,11,1,1,21.1,0.0,0.0,6.0,28.8,179.0
2019,11,2,14,6.9,0.0,0.0,2.0,5.5,67.0
2019,11,2,4,7.5,0.0,0.0,0.0,11.1,331.0
2019,11,2,19,11.1,0.0,0.0,100.0,9.1,189.0
2019,11,2,16,9.5,0.0,0.0,73.0,6.0,155.0
2019,11,2,0,9.8,0.0,0.0,0.0,11.8,308.0
2019,11,2,13,5.3,0.0,0.0,0.0,6.4,38.0
2019,11,2,2,8.7,0.0,0.0,0.0,11.4,325.0
2019,11,2,2,8.7,0.0,0.0,0.0,11.4,325.0
2019,11,2,3,7.7,0.0,0.0,0.0,11.6,330.0
2019,11,2,9,4.8,0.0,0.0,0.0,7.4,346.0
2019,11,2,17,10.2,0.0,0.0,88.0,8.0,172.0
2019,11,2,12,4.1,0.0,0.0,0.0,6.6,29.0
2019,11,3,0,10.5,0.0,0.0,39.0,3.6,180.0
2019,11,3,16,10.8,0.0,0.0,3.0,12.8,286.0
2019,11,3,16,10.8,0.0,0.0,3.0,12.8,286.0
2019,11,3,16,10.8,0.0,0.0,3.0,12.8,286.0
2019,11,3,21,11.7,0.0,0.0,48.0,13.3,273.0
2019,11,3,1,9.8,0.0,0.0,31.0,3.2,243.0
2019,11,3,4,7.6,0.0,0.0,5.0,11.8,282.0
2019,11,3,4,7.6,0.0,0.0,5.0,11.8,282.0
2019,11,3,14,7.8,0.0,0.0,0.0,12.0,279.0
2019,11,3,22,10.8,0.0,0.0,10.0,9.4,268.0
2019,11,3,22,10.8,0.0,0.0,10.0,9.4,268.0
2019,11,3,22,10.8,0.0,0.0,10.0,9.4,268.0
2019,11,3,6,6.9,0.0,0.0,0.0,10.4,272.0
2019,11,4,0,9.6,0.0,0.0,1.0,10.1,268.0
2019,11,4,0,9.6,0.0,0.0,1.0,10.1,268.0
2019,11,4,8,5.5,0.0,0.0,0.0,3.5,294.0
2019,11,4,15,10.6,0.0,0.0,0.0,7.9,177.0
2019,11,4,6,6.1,0.0,0.0,0.0,5.7,288.0
2019,11,4,18,12.7,0.0,0.0,0.0,13.0,180.0
2019,11,4,18,12.7,0.0,0.0,0.0,13.0,180.0
2019,11,4,7,5.7,0.0,0.0,0.0,5.4,290.0
2019,11,4,7,5.7,0.0,0.0,0.0,5.4,290.0
2019,11,4,7,5.7,0.0,0.0,0.0,5.4,290.0
2019,11,4,16,11.6,0.0,0.0,0.0,10.1,186.0
2019,11,4,16,11.6,0.0,0.0,0.0,10.1,186.0
2019,11,4,12,3.9,0.0,0.0,0.0,1.8,180.0
2019,11,5,13,10.1,0.1,0.1,90.0,3.8,197.0
2019,11,5,18,15.4,0.0,0.0,12.0,11.7,227.0
2019,11,5,7,9.7,0.0,0.0,0.0,8.4,200.0
2019,11,5,17,15.1,0.0,0.0,31.0,10.1,215.0
2019,11,5,9,9.0,0.0,0.0,42.0,7.1,195.0
2019,11,5,21,15.1,0.0,0.0,0.0,8.0,260.0
2019,11,6,22,11.4,0.0,0.0,0.0,6.6,229.0
2019,11,6,19,12.5,0.0,0.0,0.0,10.6,280.0
2019,11,6,9,8.4,0.0,0.0,0.0,9.3,283.0
2019,11,6,9,8.4,0.0,0.0,0.0,9.3,283.0
2019,11,6,14,8.8,0.0,0.0,0.0,10.8,268.0
2019,11,6,8,9.0,0.0,0.0,0.0,9.2,281.0
2019,11,6,8,9.0,0.0,0.0,0.0,9.2,281.0
2019,11,6,8,9.0,0.0,0.0,0.0,9.2,281.0
2019,11,6,11,6.2,0.0,0.0,0.0,7.2,273.0
2019,11,6,17,11.9,0.0,0.0,0.0,12.3,285.0
2019,11,6,15,10.8,0.0,0.0,0.0,13.1,286.0
2019,11,6,15,10.8,0.0,0.0,0.0,13.1,286.0
2019,11,6,12,6.1,0.0,0.0,0.0,6.9,264.0
2019,11,6,12,6.1,0.0,0.0,0.0,6.9,264.0
2019,11,7,11,8.2,0.0,0.0,0.0,12.0,201.0
2019,11,7,11,8.2,0.0,0.0,0.0,12.0,201.0
2019,11,7,6,6.6,0.0,0.0,0.0,8.4,220.0
2019,11,7,8,7.1,0.0,0.0,0.0,10.5,207.0
2019,11,7,18,12.7,0.0,0.0,0.0,12.0,221.0
2019,11,7,10,8.2,0.0,0.0,0.0,10.8,206.0
2019,11,7,9,8.0,0.0,0.0,0.0,10.6,204.0
2019,11,7,19,13.1,0.0,0.0,0.0,10.5,218.0
2019,11,7,20,13.0,0.0,0.0,2.0,7.4,223.0
2019,11,7,17,12.6,0.0,0.0,0.0,12.0,226.0
2019,11,7,0,9.3,0.0,0.0,0.0,7.9,240.0
2019,11,7,5,6.0,0.0,0.0,0.0,6.9,231.0
2019,11,8,0,10.3,1.1,1.1,99.0,14.3,313.0
2019,11,8,21,3.7,0.0,0.0,0.0,23.1,323.0
2019,11,8,13,1.8,0.0,0.0,13.0,17.1,309.0
2019,11,8,14,2.6,0.0,0.0,29.0,23.0,319.0
2019,11,8,8,3.0,0.0,0.0,24.0,17.5,323.0
2019,11,8,12,1.6,0.0,0.0,0.0,14.0,305.0
2019,11,8,12,1.6,0.0,0.0,0.0,14.0,305.0
2019,11,8,15,3.8,0.0,0.0,22.0,24.8,319.0
2019,11,8,19,4.3,0.0,0.0,0.0,26.3,320.0
2019,11,8,11,1.3,0.0,0.0,0.0,14.0,312.0
2019,11,8,11,1.3,0.0,0.0,0.0,14.0,312.0
2019,11,8,23,2.1,0.0,0.0,0.0,19.5,321.0
2019,11,8,6,4.5,0.0,0.0,60.0,19.2,332.0
2019,11,9,8,-1.3,0.0,0.0,0.0,8.9,339.0
2019,11,9,13,-2.1,0.0,0.0,0.0,1.1,72.0
2019,11,9,1,1.2,0.0,0.0,0.0,17.1,325.0
2019,11,9,12,-2.8,0.0,0.0,0.0,2.2,9.0
2019,11,9,12,-2.8,0.0,0.0,0.0,2.2,9.0
2019,11,9,2,0.6,0.0,0.0,0.0,15.4,327.0
2019,11,10,14,4.4,0.0,0.0,0.0,9.3,208.0
2019,11,10,1,3.9,0.0,0.0,0.0,5.9,227.0
2019,11,10,19,10.4,0.0,0.0,0.0,11.3,217.0
2019,11,10,15,7.3,0.0,0.0,0.0,11.3,211.0
2019,11,10,13,3.6,0.0,0.0,0.0,9.3,208.0
2019,11,10,12,3.3,0.0,0.0,0.0,7.7,208.0
2019,11,10,20,10.9,0.0,0.0,0.0,10.2,222.0
2019,11,11,20,13.5,0.0,0.0,0.0,4.7,157.0
2019,11,11,12,5.6,0.0,0.0,0.0,1.6,27.0
2019,11,11,19,13.9,0.0,0.0,0.0,3.8,163.0
2019,11,11,9,7.3,0.0,0.0,0.0,6.4,243.0
2019,11,11,11,5.5,0.0,0.0,0.0,5.2,214.0
2019,11,11,13,6.7,0.0,0.0,0.0,1.8,360.0
2019,11,12,8,11.0,0.0,0.0,0.0,13.5,209.0
2019,11,12,12,10.8,0.0,0.0,14.0,12.6,239.0
2019,11,12,6,10.9,0.0,0.0,0.0,12.5,198.0
2019,11,12,13,10.2,0.3,0.3,78.0,16.6,294.0
2019,11,12,13,10.2,0.3,0.3,78.0,16.6,294.0
2019,11,12,7,10.8,0.0,0.0,0.0,13.0,199.0
2019,11,12,7,10.8,0.0,0.0,0.0,13.0,199.0
2019,11,13,17,0.1,0.0,0.0,0.0,17.6,317.0
2019,11,13,17,0.1,0.0,0.0,0.0,17.6,317.0
2019,11,13,14,-3.0,0.0,0.0,5.0,22.2,317.0
2019,11,13,15,-1.3,0.0,0.0,0.0,20.2,319.0
2019,11,13,10,-4.4,0.0,0.0,0.0,18.5,303.0
2019,11,13,6,-3.0,0.0,0.0,20.0,23.9,314.0
2019,11,13,16,-0.7,0.0,0.0,0.0,18.4,320.0
2019,11,13,8,-3.5,0.0,0.0,31.0,23.7,312.0
2019,11,14,13,-1.8,0.0,0.0,0.0,0.8,243.0
2019,11,14,13,-1.8,0.0,0.0,0.0,0.8,243.0
2019,11,14,17,4.0,0.0,0.0,2.0,10.4,200.0
2019,11,14,15,1.5,0.0,0.0,1.0,4.3,222.0
2019,11,14,0,-0.6,0.0,0.0,0.0,8.4,329.0
2019,11,14,12,-1.3,0.0,0.0,0.0,1.4,90.0
2019,11,15,23,7.3,0.0,0.0,0.0,10.0,249.0
2019,11,15,9,1.8,0.0,0.0,2.0,7.6,251.0
2019,11,15,14,2.6,0.0,0.0,0.0,7.2,252.0
2019,11,15,14,2.6,0.0,0.0,0.0,7.2,252.0
2019,11,15,20,10.4,0.0,0.0,0.0,10.0,249.0
2019,11,15,11,0.1,0.0,0.0,7.0,6.2,249.0
2019,11,15,21,10.0,0.0,0.0,0.0,8.2,255.0
2019,11,15,7,2.6,0.0,0.0,2.0,8.3,252.0
2019,11,15,7,2.6,0.0,0.0,2.0,8.3,252.0
2019,11,15,16,8.0,0.0,0.0,0.0,10.2,238.0
2019,11,15,18,9.7,0.0,0.0,0.0,11.1,257.0
2019,11,15,13,0.6,0.0,0.0,1.0,8.6,248.0
2019,11,15,3,3.6,0.0,0.0,0.0,10.0,244.0
2019,11,16,20,4.9,0.0,0.0,0.0,17.1,49.0
2019,11,16,11,1.1,0.0,0.0,3.0,18.6,22.0
2019,11,16,7,4.5,0.0,0.0,0.0,15.1,357.0
2019,11,16,1,6.1,0.0,0.0,0.0,11.3,297.0
2019,11,16,1,6.1,0.0,0.0,0.0,11.3,297.0
2019,11,16,10,1.7,0.0,0.0,5.0,18.5,24.0
2019,11,16,17,4.0,0.0,0.0,0.0,20.2,40.0
2019,11,16,17,4.0,0.0,0.0,0.0,20.2,40.0
2019,11,16,17,4.0,0.0,0.0,0.0,20.2,40.0
2019,11,16,8,4.4,0.0,0.0,0.0,16.0,9.0
2019,11,16,15,2.7,0.0,0.0,0.0,21.3,34.0
2019,11,16,15,2.7,0.0,0.0,0.0,21.3,34.0
2019,11,16,16,3.4,0.0,0.0,0.0,20.7,39.0
2019,11,16,12,0.7,0.0,0.0,0.0,17.7,20.0
2019,11,16,12,0.7,0.0,0.0,0.0,17.7,20.0
2019,11,16,0,6.6,0.0,0.0,0.0,9.7,272.0
2019,11,16,22,2.8,0.0,0.0,0.0,7.8,34.0
2019,11,16,22,2.8,0.0,0.0,0.0,7.8,34.0
2019,11,16,4,5.8,0.0,0.0,0.0,16.1,331.0
2019,11,17,16,2.7,0.0,0.0,99.0,18.8,36.0
2019,11,17,16,2.7,0.0,0.0,99.0,18.8,36.0
2019,11,17,5,-0.6,0.0,0.0,1.0,15.5,31.0
2019,11,17,12,-0.6,0.0,0.0,88.0,16.9,20.0
2019,11,17,18,4.2,0.0,0.0,93.0,18.1,31.0
2019,11,17,0,1.2,0.0,0.0,0.0,12.8,16.0
2019,11,17,2,0.4,0.0,0.0,0.0,15.9,18.0
2019,11,17,11,-1.2,0.0,0.0,90.0,17.4,13.0
2019,11,17,20,4.4,0.0,0.0,97.0,17.6,26.0
2019,11,17,3,-0.0,0.0,0.0,0.0,17.3,23.0
2019,11,17,7,-1.0,0.0,0.0,53.0,15.3,19.0
2019,11,17,7,-1.0,0.0,0.0,53.0,15.3,19.0
2019,11,18,18,5.4,0.1,0.1,100.0,12.9,347.0
2019,11,18,18,5.4,0.1,0.1,100.0,12.9,347.0
2019,11,18,18,5.4,0.1,0.1,100.0,12.9,347.0
2019,11,18,4,3.7,0.0,0.0,100.0,17.1,25.0
2019,11,18,7,3.6,0.0,0.0,100.0,16.8,15.0
2019,11,18,8,3.6,0.0,0.0,100.0,17.3,12.0
2019,11,18,8,3.6,0.0,0.0,100.0,17.3,12.0
2019,11,18,8,3.6,0.0,0.0,100.0,17.3,12.0
2019,11,18,8,3.6,0.0,0.0,100.0,17.3,12.0
2019,11,18,20,5.4,0.0,0.0,100.0,11.9,335.0
2019,11,18,20,5.4,0.0,0.0,100.0,11.9,335.0
2019,11,18,20,5.4,0.0,0.0,100.0,11.9,335.0
2019,11,18,0,4.3,0.0,0.0,93.0,18.6,32.0
2019,11,18,0,4.3,0.0,0.0,93.0,18.6,32.0
2019,11,18,16,5.0,0.0,0.0,100.0,13.0,358.0
2019,11,18,16,5.0,0.0,0.0,100.0,13.0,358.0
2019,11,18,16,5.0,0.0,0.0,100.0,13.0,358.0
2019,11,18,10,3.2,0.0,0.0,99.0,13.3,360.0
2019,11,18,9,3.6,0.0,0.0,100.0,16.8,9.0
2019,11,18,9,3.6,0.0,0.0,100.0,16.8,9.0
2019,11,18,9,3.6,0.0,0.0,100.0,16.8,9.0
2019,11,18,6,3.6,0.0,0.0,100.0,17.8,18.0
2019,11,18,6,3.6,0.0,0.0,100.0,17.8,18.0
2019,11,18,19,5.3,0.0,0.0,100.0,12.3,339.0
2019,11,18,19,5.3,0.0,0.0,100.0,12.3,339.0
2019,11,18,14,3.8,0.0,0.0,100.0,13.8,9.0
2019,11,19,17,7.3,0.0,0.0,84.0,10.5,286.0
2019,11,19,10,4.7,0.0,0.0,69.0,2.6,304.0
2019,11,19,10,4.7,0.0,0.0,69.0,2.6,304.0
2019,11,19,10,4.7,0.0,0.0,69.0,2.6,304.0
2019,11,19,23,6.5,0.0,0.0,36.0,6.1,3.0
2019,11,19,13,4.9,0.0,0.0,95.0,4.0,265.0
2019,11,19,13,4.9,0.0,0.0,95.0,4.0,265.0
2019,11,19,13,4.9,0.0,0.0,95.0,4.0,265.0
2019,11,19,11,4.9,0.0,0.0,95.0,4.3,275.0
2019,11,19,9,5.5,0.3,0.3,97.0,4.1,285.0
2019,11,19,9,5.5,0.3,0.3,97.0,4.1,285.0
2019,11,19,9,5.5,0.3,0.3,97.0,4.1,285.0
2019,11,19,4,4.9,2.0,2.0,100.0,5.4,323.0
2019,11,19,21,8.9,0.0,0.0,76.0,5.4,312.0
2019,11,19,21,8.9,0.0,0.0,76.0,5.4,312.0
2019,11,19,18,7.9,0.0,0.0,86.0,10.2,288.0
2019,11,19,16,7.0,0.0,0.0,79.0,9.6,283.0
2019,11,19,16,7.0,0.0,0.0,79.0,9.6,283.0
2019,11,19,12,4.8,0.0,0.0,94.0,4.3,270.0
2019,11,19,14,5.7,0.0,0.0,56.0,4.7,261.0
2019,11,20,10,4.6,0.0,0.0,12.0,7.9,321.0
2019,11,20,7,5.6,0.0,0.0,29.0,7.8,338.0
2019,11,20,7,5.6,0.0,0.0,29.0,7.8,338.0
2019,11,20,17,6.9,0.0,0.0,66.0,16.7,335.0
2019,11,20,17,6.9,0.0,0.0,66.0,16.7,335.0
2019,11,20,17,6.9,0.0,0.0,66.0,16.7,335.0
2019,11,20,17,6.9,0.0,0.0,66.0,16.7,335.0
2019,11,20,14,4.9,0.0,0.0,47.0,13.2,331.0
2019,11,20,8,5.5,0.0,0.0,21.0,8.0,333.0
2019,11,20,5,5.8,0.0,0.0,43.0,6.9,321.0
2019,11,20,5,5.8,0.0,0.0,43.0,6.9,321.0
2019,11,21,0,6.1,0.0,0.0,28.0,13.2,317.0
2019,11,21,16,8.0,0.0,0.0,0.0,7.6,335.0
2019,11,21,16,8.0,0.0,0.0,0.0,7.6,335.0
2019,11,21,21,9.4,0.0,0.0,0.0,6.6,221.0
2019,11,21,21,9.4,0.0,0.0,0.0,6.6,221.0
2019,11,21,8,4.5,0.0,0.0,5.0,13.9,329.0
2019,11,21,8,4.5,0.0,0.0,5.0,13.9,329.0
2019,11,21,8,4.5,0.0,0.0,5.0,13.9,329.0
2019,11,21,17,9.0,0.0,0.0,0.0,6.2,324.0
2019,11,21,11,2.9,0.0,0.0,0.0,5.6,310.0
2019,11,21,11,2.9,0.0,0.0,0.0,5.6,310.0
2019,11,21,11,2.9,0.0,0.0,0.0,5.6,310.0
2019,11,21,11,2.9,0.0,0.0,0.0,5.6,310.0
2019,11,21,20,9.6,0.0,0.0,0.0,5.5,247.0
2019,11,21,12,3.2,0.0,0.0,0.0,7.3,303.0
2019,11,21,12,3.2,0.0,0.0,0.0,7.3,303.0
2019,11,21,12,3.2,0.0,0.0,0.0,7.3,303.0
2019,11,21,12,3.2,0.0,0.0,0.0,7.3,303.0
2019,11,21,12,3.2,0.0,0.0,0.0,7.3,303.0
2019,11,21,12,3.2,0.0,0.0,0.0,7.3,303.0
2019,11,21,14,5.2,0.0,0.0,0.0,5.0,330.0
2019,11,21,13,3.6,0.0,0.0,2.0,5.9,317.0
2019,11,21,13,3.6,0.0,0.0,2.0,5.9,317.0
2019,11,21,5,4.9,0.0,0.0,10.0,13.7,333.0
2019,11,21,1,5.9,0.0,0.0,29.0,13.4,324.0
2019,11,22,18,10.6,0.6,0.6,100.0,18.9,256.0
2019,11,22,18,10.6,0.6,0.6,100.0,18.9,256.0
2019,11,22,18,10.6,0.6,0.6,100.0,18.9,256.0
2019,11,22,18,10.6,0.6,0.6,100.0,18.9,256.0
2019,11,22,18,10.6,0.6,0.6,100.0,18.9,256.0
2019,11,22,13,8.5,0.0,0.0,50.0,11.5,212.0
2019,11,22,13,8.5,0.0,0.0,50.0,11.5,212.0
2019,11,22,12,8.2,0.0,0.0,53.0,10.7,220.0
2019,11,22,12,8.2,0.0,0.0,53.0,10.7,220.0
2019,11,22,12,8.2,0.0,0.0,53.0,10.7,220.0
2019,11,22,12,8.2,0.0,0.0,53.0,10.7,220.0
2019,11,22,12,8.2,0.0,0.0,53.0,10.7,220.0
2019,11,22,17,10.5,0.0,0.0,96.0,16.6,236.0
2019,11,22,15,10.0,0.0,0.0,79.0,13.0,224.0
2019,11,22,15,10.0,0.0,0.0,79.0,13.0,224.0
2019,11,22,6,8.1,0.0,0.0,0.0,14.2,210.0
2019,11,22,9,8.4,0.0,0.0,63.0,12.6,217.0
2019,11,22,9,8.4,0.0,0.0,63.0,12.6,217.0
2019,11,22,19,10.3,0.8,0.8,55.0,18.8,290.0
2019,11,22,19,10.3,0.8,0.8,55.0,18.8,290.0
2019,11,22,10,8.2,0.0,0.0,95.0,10.3,216.0
2019,11,22,16,10.3,0.0,0.0,100.0,14.9,238.0
2019,11,22,16,10.3,0.0,0.0,100.0,14.9,238.0
2019,11,22,8,8.3,0.0,0.0,5.0,13.5,214.0
2019,11,23,11,0.4,0.0,0.0,0.0,7.6,251.0
2019,11,23,22,5.7,0.0,0.0,0.0,4.7,171.0
2019,11,23,15,4.2,0.0,0.0,0.0,8.9,284.0
2019,11,23,21,6.1,0.0,0.0,0.0,5.1,172.0
2019,11,23,13,0.6,0.0,0.0,0.0,10.1,253.0
2019,11,24,3,4.9,0.3,0.3,92.0,4.8,117.0
2019,11,27,16,9.4,0.0,0.0,0.0,7.5,163.0
2019,11,28,21,7.6,0.0,0.0,0.0,24.8,327.0
2019,11,29,13,0.4,0.0,0.0,0.0,13.4,333.0
2019,12,1,18,0.1,1.7,1.5,91.0,16.4,61.0
2019,12,3,1,1.2,1.0,0.0,63.0,22.1,353.0
2019,12,3,9,0.6,0.0,0.0,33.0,17.5,328.0
2019,12,8,0,1.1,0.0,0.0,0.0,9.4,328.0
2019,12,8,21,4.8,0.0,0.0,7.0,9.0,182.0
2019,12,9,18,10.1,0.0,0.0,100.0,10.8,210.0
2019,12,9,8,3.7,0.0,0.0,100.0,8.7,228.0
2019,12,9,16,10.4,0.1,0.1,100.0,16.5,203.0
2019,12,9,12,5.4,0.9,0.9,100.0,7.4,61.0
2019,12,10,19,12.8,0.7,0.7,82.0,11.5,231.0
2019,12,12,18,0.8,0.0,0.0,0.0,3.6,360.0
2019,12,13,10,0.9,0.0,0.0,60.0,5.5,58.0
2019,12,20,12,-4.9,0.0,0.0,0.0,11.9,305.0
2019,12,21,12,-6.5,0.0,0.0,0.0,5.2,12.0
2020,1,25,14,4.9,0.2,0.2,95.0,24.0,77.0
2020,1,27,16,5.2,0.0,0.0,39.0,16.6,257.0
2020,8,17,16,24.1,0.0,0.0,49.0,8.3,270.0
2020,8,19,1,25.0,0.0,0.0,0.0,4.2,301.0
2020,8,21,13,21.5,0.0,0.0,0.0,10.0,249.0
2020,8,21,22,27.2,0.0,0.0,0.0,7.2,198.0
2020,8,22,23,27.1,0.0,0.0,0.0,5.9,227.0
2020,8,22,13,23.7,0.0,0.0,0.0,9.1,236.0
